지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m )
108,서울,2020-06-04 17:00,23.2,,4.1,290,75,21.3,18.5,993.7,1003.4,0.1,1.04,9,9,5
108,서울,2020-06-04 18:00,22.8,,3.1,290,77,21.3,18.5,993.6,1003.3,0.2,0.73,5,5,10
108,서울,2020-06-04 19:00,21.7,,3.3,290,80,20.6,18,994,1003.8,0,0.27,7,7,
108,서울,2020-06-04 20:00,21.4,,2.5,270,83,21,18.3,994.5,1004.3,0,0.04,9,9,3
108,서울,2020-06-04 21:00,20.8,0,1.9,290,86,21,18.3,995.4,1005.3,,,10,10,8
108,서울,2020-06-04 22:00,20.3,0,1.6,290,89,21.2,18.4,996.3,1006.2,,,10,10,2
108,서울,2020-06-04 23:00,19.9,0,1.4,320,91,21,18.3,996.6,1006.5,,,10,10,4
108,서울,2020-06-05 00:00,19.7,0,2,290,90,20.6,18,996.6,1006.4,,,9,9,
108,서울,2020-06-05 01:00,19.5,,1.4,320,90,20.4,17.8,996.7,1006.5,,,6,5,7
108,서울,2020-06-05 02:00,19.3,,1.6,290,90,20.1,17.6,996.7,1006.6,,,1,1,4
108,서울,2020-06-05 03:00,19.3,,1.6,290,90,20.1,17.6,996.8,1006.7,,,9,9,3
108,서울,2020-06-05 04:00,18.9,,1.5,320,90,19.6,17.2,996.7,1006.6,,,0,0,
108,서울,2020-06-05 05:00,18.4,,1.3,270,92,19.4,17,996.8,1006.7,,,5,5,8
108,서울,2020-06-05 06:00,18.7,,1.3,20,92,19.7,17.3,997.2,1007.1,0,0.03,10,10,6
108,서울,2020-06-05 07:00,19,,1.1,50,90,19.7,17.3,997.5,1007.4,0,0.1,10,10,6
108,서울,2020-06-05 08:00,19.9,,2.2,320,86,19.9,17.4,998,1007.9,0.1,0.52,10,10,6
108,서울,2020-06-05 09:00,21,,1.5,270,77,19.1,16.8,998,1007.9,0.2,1.23,7,7,7
108,서울,2020-06-05 10:00,22.3,,1.3,290,71,19,16.7,998.2,1008,0.6,1.92,7,7,8
108,서울,2020-06-05 11:00,23.9,,2.5,270,67,19.7,17.3,997.7,1007.4,0.8,2.43,8,2,9
108,서울,2020-06-05 12:00,25.1,,2.2,250,60,19,16.7,997.4,1007.1,0.8,2.61,7,3,10
108,서울,2020-06-05 13:00,26.3,,1.8,270,57,19.4,17,996.7,1006.4,0.9,2.88,8,1,11
108,서울,2020-06-05 14:00,27.2,,2.8,320,50,17.9,15.8,996.4,1006,1,3,4,1,12
108,서울,2020-06-05 15:00,27.8,,3.2,340,48,17.8,15.7,996.1,1005.7,1,2.84,3,0,
108,서울,2020-06-05 16:00,28.5,,2.6,250,46,17.8,15.7,995.7,1005.3,1,2.57,7,0,
108,서울,2020-06-05 17:00,28.6,,2.1,290,46,17.9,15.8,995.8,1005.4,1,1.65,7,0,
108,서울,2020-06-05 18:00,27.9,,2.6,320,49,18.3,16.1,995.8,1005.4,1,1.04,3,0,
108,서울,2020-06-05 19:00,25.8,,3.3,290,60,19.9,17.4,996.6,1006.3,0.4,0.44,7,0,
108,서울,2020-06-05 20:00,24.4,,2,320,64,19.5,17.1,997.4,1007.1,0,0.1,5,0,
108,서울,2020-06-05 21:00,23.1,,1.7,290,66,18.5,16.3,997.8,1007.5,,,4,0,
108,서울,2020-06-05 22:00,22.4,,1.4,250,72,19.4,17,998.2,1008,,,5,0,
108,서울,2020-06-05 23:00,21.7,,2.1,290,72,18.6,16.4,998.4,1008.2,,,1,0,
108,서울,2020-06-06 00:00,21.1,,0.9,320,73,18.2,16,998.4,1008.3,,,1,0,
108,서울,2020-06-06 01:00,20.7,,1.1,320,77,18.8,16.5,998.5,1008.4,,,4,0,
108,서울,2020-06-06 02:00,20.3,,0.9,50,80,19,16.7,998.4,1008.3,,,3,0,
108,서울,2020-06-06 03:00,20.1,,1,70,80,18.8,16.5,998.4,1008.3,,,2,0,
108,서울,2020-06-06 04:00,19.7,,1.7,70,81,18.5,16.3,998.3,1008.1,,,0,0,
108,서울,2020-06-06 05:00,19.4,,1.5,70,82,18.4,16.2,998.3,1008.2,,,0,0,
108,서울,2020-06-06 06:00,19.2,,1.2,70,82,18.2,16,998.3,1008.2,0,0.06,1,1,35
108,서울,2020-06-06 07:00,20.1,,1.8,90,79,18.5,16.3,998.5,1008.4,0.2,0.4,2,2,35
108,서울,2020-06-06 08:00,22,,2.1,90,70,18.4,16.2,998.7,1008.5,1,1.01,0,0,
108,서울,2020-06-06 09:00,24,,2.3,90,65,19.4,17,998.5,1008.2,1,1.71,0,0,
108,서울,2020-06-06 10:00,25.6,,2.4,140,58,19,16.7,998.6,1008.3,1,2.34,6,0,
108,서울,2020-06-06 11:00,26.1,,1.6,110,57,19.2,16.9,998.6,1008.3,0.3,1.78,8,0,
108,서울,2020-06-06 12:00,28.2,,2.4,90,50,19,16.7,998.1,1007.7,1,3.13,8,0,
108,서울,2020-06-06 13:00,29.3,,1.8,110,47,19.1,16.8,997.6,1007.1,0.9,3.09,8,1,10
108,서울,2020-06-06 14:00,29.4,,2,160,45,18.4,16.2,997.3,1006.8,0.5,2.45,2,2,10
108,서울,2020-06-06 15:00,30.5,,2.5,230,42,18.3,16.1,996.7,1006.2,0.9,2.69,2,2,10
108,서울,2020-06-06 16:00,30.6,,1.8,320,41,17.9,15.8,996.4,1005.9,0.6,2.17,5,3,15
108,서울,2020-06-06 17:00,29.1,,3.8,290,52,20.9,18.2,996.6,1006.1,0.2,1.07,5,2,15
108,서울,2020-06-06 18:00,28.1,,3.4,290,55,20.9,18.2,996.8,1006.4,1,0.99,0,0,
108,서울,2020-06-06 19:00,27.1,,2.2,290,59,21,18.3,997.2,1006.8,0,0.41,2,0,
108,서울,2020-06-06 20:00,26,,1.7,250,60,20.1,17.6,997.5,1007.2,0,0.08,2,2,42
108,서울,2020-06-06 21:00,25.2,,2.6,290,62,19.7,17.3,998.2,1007.9,,,1,1,10
108,서울,2020-06-06 22:00,24.8,,2,290,63,19.6,17.2,999,1008.8,,,2,1,21
108,서울,2020-06-06 23:00,23.4,,2.8,290,66,18.9,16.6,999.8,1009.5,,,6,6,10
108,서울,2020-06-07 00:00,21.4,,2.5,290,73,18.5,16.3,1000,1009.9,,,4,2,
108,서울,2020-06-07 01:00,20.7,,2.6,270,75,18.3,16.1,1000.5,1010.4,,,3,3,11
108,서울,2020-06-07 02:00,20,,2.6,270,77,17.9,15.8,1000.8,1010.8,,,2,2,61
108,서울,2020-06-07 03:00,19.4,,1.4,320,78,17.5,15.4,1001.3,1011.2,,,2,2,10
108,서울,2020-06-07 04:00,19.3,,1.4,290,78,17.4,15.3,1001.2,1011.1,,,8,8,6
108,서울,2020-06-07 05:00,19.4,,0.6,230,76,17,15,1001.5,1011.4,,,9,9,6
108,서울,2020-06-07 06:00,19.6,,1.8,270,78,17.7,15.6,1002.3,1012.2,0,0.04,9,9,6
108,서울,2020-06-07 07:00,19.6,,2.1,290,78,17.7,15.6,1002.6,1012.5,0,0.2,9,9,5
108,서울,2020-06-07 08:00,20.1,,1.9,230,78,18.3,16.1,1002.5,1012.5,0,0.43,9,9,5
108,서울,2020-06-07 09:00,20.9,,2,270,75,18.4,16.2,1003.1,1013,0.1,0.88,8,8,6
108,서울,2020-06-07 10:00,22.4,,2.4,230,69,18.6,16.4,1002.8,1012.6,0.3,1.57,8,8,7
108,서울,2020-06-07 11:00,24.4,,2.9,180,62,18.9,16.6,1002.4,1012.1,0.9,3.09,6,6,9
108,서울,2020-06-07 12:00,24.8,,2.3,230,61,19,16.7,1002.3,1012.1,1,3.52,5,5,10
108,서울,2020-06-07 13:00,26.1,,2.4,180,56,18.9,16.6,1001.5,1011.2,1,3.51,2,0,
108,서울,2020-06-07 14:00,27.4,,1.7,180,50,18.2,16,1001.1,1010.8,1,3.4,2,0,
108,서울,2020-06-07 15:00,28.4,,3,230,45,17.4,15.3,1000.5,1010.1,1,3.14,0,0,
108,서울,2020-06-07 16:00,28.9,,3.2,290,49,19.5,17.1,1000.3,1009.9,1,2.59,2,0,
108,서울,2020-06-07 17:00,28,,3.6,320,52,19.6,17.2,1000.3,1009.9,1,1.93,3,0,
108,서울,2020-06-07 18:00,25.7,,4.3,320,62,20.4,17.8,1000.7,1010.4,1,1.14,2,0,
108,서울,2020-06-07 19:00,24.5,,3.3,320,67,20.5,17.9,1000.9,1010.6,0.9,0.49,0,0,
108,서울,2020-06-07 20:00,23,,2.2,290,72,20.1,17.6,1001.4,1011.2,0,0.11,0,0,
108,서울,2020-06-07 21:00,22.3,,2.1,270,75,20.1,17.6,1001.9,1011.7,,,0,0,
108,서울,2020-06-07 22:00,21.6,,2.2,290,77,19.7,17.3,1002.7,1012.6,,,0,0,
108,서울,2020-06-07 23:00,21,,1.6,320,80,19.9,17.4,1003,1012.9,,,0,0,
108,서울,2020-06-08 00:00,20.6,,2,290,81,19.6,17.2,1003.3,1013.2,,,0,0,
108,서울,2020-06-08 01:00,19.9,,2.6,290,85,19.6,17.2,1003.7,1013.7,,,6,0,
108,서울,2020-06-08 02:00,19.8,,1.1,250,85,19.5,17.1,1004.1,1014.1,,,7,7,3
108,서울,2020-06-08 03:00,19.8,,1.1,360,86,19.7,17.3,1004.1,1014.1,,,10,10,3
108,서울,2020-06-08 04:00,20,,0.9,200,86,20,17.5,1004.4,1014.4,,,10,10,3
108,서울,2020-06-08 05:00,20.1,,0.7,20,86,20.1,17.6,1004.7,1014.7,,,10,10,4
108,서울,2020-06-08 06:00,20.3,,1.2,50,85,20.1,17.6,1005.1,1015.1,0,0.03,10,10,4
108,서울,2020-06-08 07:00,21,,1.2,90,84,20.8,18.1,1005.2,1015.1,0.2,0.28,5,5,6
108,서울,2020-06-08 08:00,22.5,,1.2,90,77,20.9,18.2,1005.3,1015.2,0.9,1.05,3,3,8
108,서울,2020-06-08 09:00,23.6,,2,70,73,21.2,18.4,1005.1,1014.9,0.4,1.2,1,1,10
108,서울,2020-06-08 10:00,25.5,,1.4,200,65,21.2,18.4,1005,1014.8,1,2.29,1,1,8
108,서울,2020-06-08 11:00,26.8,,1.5,320,58,20.4,17.8,1004.7,1014.4,1,2.78,0,0,
108,서울,2020-06-08 12:00,28.9,,2.1,270,49,19.5,17.1,1004.5,1014.1,1,3.17,3,0,
108,서울,2020-06-08 13:00,29.8,,2.8,270,46,19.2,16.9,1004,1013.6,1,3.28,0,0,
108,서울,2020-06-08 14:00,30.6,,2.9,270,44,19.2,16.9,1003.5,1013.1,1,3.25,0,0,
108,서울,2020-06-08 15:00,31.2,,2.2,290,41,18.5,16.3,1003.1,1012.7,1,2.95,0,0,
108,서울,2020-06-08 16:00,31.6,,2.8,290,43,19.9,17.4,1003.2,1012.8,1,2.38,0,0,
108,서울,2020-06-08 17:00,30.7,,3.8,290,45,19.7,17.3,1003.4,1013,1,1.78,0,0,
108,서울,2020-06-08 18:00,28.5,,5.1,290,53,20.5,17.9,1003.8,1013.4,1,1.13,0,0,
108,서울,2020-06-08 19:00,26.4,,3.8,290,57,19.5,17.1,1004.5,1014.2,0.8,0.46,0,0,
108,서울,2020-06-08 20:00,25.4,,3.8,290,63,20.4,17.8,1004.9,1014.7,0,0.1,1,0,
108,서울,2020-06-08 21:00,24.4,,2.6,360,60,18.3,16.1,1005.4,1015.1,,,0,0,
108,서울,2020-06-08 22:00,23.8,,2,290,60,17.6,15.5,1006.1,1015.9,,,0,0,
108,서울,2020-06-08 23:00,23.4,,0.6,320,60,17.2,15.1,1006.4,1016.2,,,0,0,
108,서울,2020-06-09 00:00,22.9,,1.4,70,62,17.3,15.2,1005.8,1015.6,,,0,0,
108,서울,2020-06-09 01:00,22.5,,0.9,20,63,17,15,1005.4,1015.3,,,0,0,
108,서울,2020-06-09 02:00,22,,1.6,320,65,17.2,15.1,1005.3,1015.2,,,0,0,
108,서울,2020-06-09 03:00,21.4,,1.3,290,67,17,15,1005,1014.9,,,0,0,
108,서울,2020-06-09 04:00,20.9,,2.2,320,70,17.3,15.2,1005.6,1015.5,,,0,0,
108,서울,2020-06-09 05:00,20.5,,1.5,320,71,17,15,1005.7,1015.7,,,0,0,
108,서울,2020-06-09 06:00,20.4,,1.5,50,73,17.4,15.3,1005.9,1015.9,0,0.07,2,0,
108,서울,2020-06-09 07:00,21.4,,1.8,90,71,18.1,15.9,1005.7,1015.6,1,0.48,1,0,
108,서울,2020-06-09 08:00,23.9,,1.1,110,64,18.9,16.6,1005.8,1015.6,1,1.21,1,0,
108,서울,2020-06-09 09:00,25.8,,1.8,70,58,19.2,16.9,1005.7,1015.5,1,1.81,1,0,
108,서울,2020-06-09 10:00,27.7,,1.2,250,50,18.5,16.3,1005.2,1014.9,1,2.43,2,0,
108,서울,2020-06-09 11:00,29.5,,3.1,320,40,16.4,14.4,1004.8,1014.4,1,3.05,1,0,
108,서울,2020-06-09 12:00,31.1,,1.8,340,40,18.1,15.9,1004.3,1013.9,1,3.4,3,0,
108,서울,2020-06-09 13:00,31.9,,3.4,290,38,17.9,15.8,1003.9,1013.5,1,3.19,4,0,
108,서울,2020-06-09 14:00,32.6,,3.7,320,36,17.6,15.5,1003.5,1013,1,3.5,3,0,
108,서울,2020-06-09 15:00,32.7,,3,340,38,18.8,16.5,1003.1,1012.6,1,3,3,0,
108,서울,2020-06-09 16:00,32.5,,3.5,290,41,20,17.5,1003,1012.5,0.9,2.35,5,0,
108,서울,2020-06-09 17:00,31.9,,3.6,320,38,17.9,15.8,1002.8,1012.3,1,2,2,0,
108,서울,2020-06-09 18:00,31.2,,3,320,36,16.3,14.3,1002.8,1012.4,1,1.28,3,0,
108,서울,2020-06-09 19:00,30,,3.2,320,36,15.2,13.2,1002.9,1012.5,0.9,0.49,5,0,
108,서울,2020-06-09 20:00,28.2,,3.5,290,46,17.5,15.4,1003.1,1012.7,0.1,0.1,5,0,
108,서울,2020-06-09 21:00,26.6,,2.3,290,49,17,15,1003.5,1013.2,,,7,0,
108,서울,2020-06-09 22:00,25.7,,1.4,270,52,17,15,1003.8,1013.6,,,6,0,
108,서울,2020-06-09 23:00,25.2,,2.3,290,53,16.9,14.9,1003.8,1013.6,,,4,0,
108,서울,2020-06-10 00:00,24.6,,1.6,290,52,16,14,1003.7,1013.4,,,5,0,
108,서울,2020-06-10 01:00,24.3,,1.2,320,54,16.3,14.3,1003.3,1013,,,7,,
108,서울,2020-06-10 02:00,23.9,,0.6,290,55,16.3,14.3,1003.2,1013,,,9,0,
108,서울,2020-06-10 03:00,23.6,,1.7,320,57,16.5,14.5,1002.9,1012.7,,,9,0,
108,서울,2020-06-10 04:00,23.2,,1.7,290,57,16.2,14.2,1002.8,1012.6,,,8,0,
108,서울,2020-06-10 05:00,22.8,,0.5,320,59,16.3,14.3,1002.6,1012.4,,,7,0,
108,서울,2020-06-10 06:00,22.5,,1.4,70,61,16.5,14.5,1002.3,1012.1,0,0.06,9,4,32
108,서울,2020-06-10 07:00,23.4,,2.5,70,64,18.3,16.1,1002.1,1011.9,0.2,0.37,6,0,
108,서울,2020-06-10 08:00,24.9,,1.6,90,58,18.2,16,1001.6,1011.4,0.7,0.87,9,0,
108,서울,2020-06-10 09:00,26.6,,2.1,70,54,18.8,16.5,1001.2,1010.9,0.5,1.16,8,0,
108,서울,2020-06-10 10:00,29,,1.1,90,48,19.1,16.8,1000.9,1010.5,0.9,2.26,8,3,33
108,서울,2020-06-10 11:00,30.3,,2.5,200,44,18.9,16.6,1000.3,1009.9,0.8,2.56,7,3,33
108,서울,2020-06-10 12:00,31,,3.2,230,42,18.8,16.5,999.7,1009.2,0.7,2.86,8,2,19
108,서울,2020-06-10 13:00,31.1,,2.6,230,44,19.9,17.4,998.6,1008.1,0.4,2.39,9,5,15
108,서울,2020-06-10 14:00,31.9,,2.5,250,42,19.7,17.3,997.8,1007.3,0.4,2.27,8,3,15
108,서울,2020-06-10 15:00,31.9,,2.7,290,45,21.2,18.4,996.9,1006.4,0.3,1.85,8,4,33
108,서울,2020-06-10 16:00,30.5,,3,320,50,21.7,18.8,996.5,1006,0.3,1.45,9,0,
108,서울,2020-06-10 17:00,28.7,,3.4,320,55,21.6,18.7,996.1,1005.7,0,0.53,10,10,30
108,서울,2020-06-10 18:00,25.1,0,5.8,360,74,23.5,20.1,995.8,1005.5,0,0.15,10,7,10
108,서울,2020-06-10 19:00,24.6,0,2.6,340,77,23.7,20.2,996.2,1005.8,0,0.06,10,8,9
108,서울,2020-06-10 20:00,23.7,1,2.8,290,83,24.3,20.6,997,1006.7,0,0.01,10,7,7
108,서울,2020-06-10 21:00,22.8,2.4,2,290,88,24.4,20.7,997.2,1007,,,10,4,6
108,서울,2020-06-10 22:00,22.6,2.4,0.2,0,88,24.1,20.5,997,1006.8,,,10,6,8
108,서울,2020-06-10 23:00,22.6,0.2,0.9,290,89,24.3,20.6,996.9,1006.7,,,10,6,6
108,서울,2020-06-11 00:00,22.5,0.2,0.9,50,89,24.1,20.5,995.5,1005.3,,,10,4,
108,서울,2020-06-11 01:00,22.4,0,2,340,91,24.6,20.8,995.5,1005.3,,,10,4,10
108,서울,2020-06-11 02:00,22.1,,1.5,360,90,23.8,20.3,995.4,1005.2,,,6,4,3
108,서울,2020-06-11 03:00,22.2,,1.4,50,90,24,20.4,994.9,1004.7,,,10,4,8
108,서울,2020-06-11 04:00,22.1,,1.1,90,90,23.8,20.3,994.4,1004.2,,,8,8,10
108,서울,2020-06-11 05:00,21.8,,1.3,70,89,23.1,19.8,994.6,1004.4,,,10,6,13
108,서울,2020-06-11 06:00,21.9,,1.5,90,88,23.1,19.8,994.6,1004.4,0,0.05,6,6,12
108,서울,2020-06-11 07:00,22.4,,2,50,87,23.5,20.1,994.9,1004.7,0,0.26,8,8,12
108,서울,2020-06-11 08:00,23.2,,1.2,90,83,23.5,20.1,994.8,1004.5,0,0.51,8,8,12
108,서울,2020-06-11 09:00,24.2,,1.1,90,80,24.1,20.5,994.6,1004.3,0,0.65,8,8,12
108,서울,2020-06-11 10:00,25.9,,1,140,72,24,20.4,994.2,1003.9,0.4,1.82,5,5,14
108,서울,2020-06-11 11:00,27.2,,2.5,320,66,23.7,20.2,993.9,1003.5,0.6,2.53,3,3,10
108,서울,2020-06-11 12:00,28.2,,3.5,360,61,23.2,19.9,993.5,1003,0.9,3.29,5,5,10
108,서울,2020-06-11 13:00,29.2,,2.5,290,57,22.9,19.7,992.8,1002.3,1,3.72,4,4,13
108,서울,2020-06-11 14:00,30.2,,3,290,52,22.2,19.2,992.2,1001.7,1,3.45,2,2,10
108,서울,2020-06-11 15:00,31.2,,2.7,270,44,19.9,17.4,991.7,1001.2,1,3.27,2,1,10
108,서울,2020-06-11 16:00,31.3,,3.6,340,44,20,17.5,991.6,1001.1,1,2.73,2,0,
108,서울,2020-06-11 17:00,31.4,,3.2,320,44,20.1,17.6,991.3,1000.8,1,2.12,1,0,
108,서울,2020-06-11 18:00,30.5,,3.2,340,45,19.6,17.2,991.5,1001,1,1.24,6,2,35
108,서울,2020-06-11 19:00,29.1,,2.3,320,49,19.6,17.2,992.4,1001.9,0.1,0.31,7,4,69
108,서울,2020-06-11 20:00,27.7,,3.7,290,63,23.4,20,993.2,1002.8,0,0.08,8,8,72
108,서울,2020-06-11 21:00,26,,4.2,290,65,21.8,18.9,994.4,1004.1,,,2,2,38
108,서울,2020-06-11 22:00,25.1,,2.8,320,70,22.2,19.2,995,1004.7,,,7,4,73
108,서울,2020-06-11 23:00,24.6,,1.6,270,72,22.2,19.2,994.7,1004.3,,,10,8,68
108,서울,2020-06-12 00:00,24.3,,1.3,290,73,22.1,19.1,994.3,1003.9,,,7,0,
108,서울,2020-06-12 01:00,23.7,,1.6,290,75,21.8,18.9,994.4,1004.1,,,5,5,66
108,서울,2020-06-12 02:00,23.3,,1,290,76,21.7,18.8,994.1,1003.8,,,3,3,65
108,서울,2020-06-12 03:00,22.7,,1.3,320,80,22,19,994.2,1003.9,,,3,0,
108,서울,2020-06-12 04:00,22.1,,1.7,320,82,21.7,18.8,994.4,1004.2,,,4,0,
108,서울,2020-06-12 05:00,21.7,,1.7,290,83,21.4,18.6,994.7,1004.5,,,7,0,
108,서울,2020-06-12 06:00,21.7,,0.6,50,83,21.4,18.6,995,1004.8,0,0.05,9,0,
108,서울,2020-06-12 07:00,22.2,,1.7,70,82,21.8,18.9,995.4,1005.2,0.1,0.39,8,0,
108,서울,2020-06-12 08:00,23.5,,1.8,50,79,22.8,19.6,995.5,1005.2,0.1,0.61,9,0,
108,서울,2020-06-12 09:00,25.1,,1.3,50,71,22.5,19.4,995.8,1005.5,0.3,1.19,9,0,
108,서울,2020-06-12 10:00,26,,1.9,200,67,22.4,19.3,995.8,1005.5,0,1.08,9,7,45
108,서울,2020-06-12 11:00,26.5,,1.7,250,56,19.4,17,995.7,1005.3,0,1.04,9,4,45
108,서울,2020-06-12 12:00,26.8,,1.9,290,62,21.8,18.9,995.9,1005.5,0,1.01,9,6,45
108,서울,2020-06-12 13:00,27.3,,2.1,290,51,18.4,16.2,995.4,1005,0,1.4,9,6,45
108,서울,2020-06-12 14:00,27.4,,2.4,290,50,18.2,16,995,1004.6,0,1.17,9,4,45
108,서울,2020-06-12 15:00,27.1,,2.6,320,58,20.8,18.1,995,1004.6,0,0.97,9,7,45
108,서울,2020-06-12 16:00,27.4,,2.4,290,50,18.2,16,994.8,1004.4,0,0.98,9,3,45
108,서울,2020-06-12 17:00,27,,2.4,290,52,18.4,16.2,994.7,1004.3,0,0.78,9,5,45
108,서울,2020-06-12 18:00,26.8,,1.9,320,55,19.2,16.9,994.6,1004.2,0,0.61,9,8,45
108,서울,2020-06-12 19:00,26.3,,1.9,320,58,19.7,17.3,995,1004.6,0,0.2,10,7,14
108,서울,2020-06-12 20:00,25.6,,2.2,290,63,20.6,18,995.2,1004.9,0,0.03,10,2,47
108,서울,2020-06-12 21:00,24.6,,2.1,340,69,21.3,18.5,995.2,1004.8,,,9,0,
108,서울,2020-06-12 22:00,24.1,,1.8,290,71,21.3,18.5,995.4,1005.1,,,10,9,64
108,서울,2020-06-12 23:00,23.5,,1.8,290,72,20.8,18.1,995.2,1004.9,,,10,9,66
108,서울,2020-06-13 00:00,23,,0.9,340,71,19.9,17.4,995.2,1004.9,,,8,8,
108,서울,2020-06-13 01:00,22.5,,0.5,20,72,19.5,17.1,994.8,1004.5,,,8,4,70
108,서울,2020-06-13 02:00,22.4,,0.9,20,67,18.1,15.9,994.5,1004.3,,,10,2,
108,서울,2020-06-13 03:00,21.7,,0.9,90,69,17.8,15.7,994.2,1004,,,7,7,40
108,서울,2020-06-13 04:00,21.4,,0.3,0,72,18.3,16.1,994.2,1004,,,6,6,36
108,서울,2020-06-13 05:00,21,,1.2,290,76,18.9,16.6,995,1004.8,,,3,3,38
108,서울,2020-06-13 06:00,20.7,,0.5,70,77,18.8,16.5,995.6,1005.5,0,0.06,6,6,38
108,서울,2020-06-13 07:00,21.5,,1.4,70,76,19.4,17,995.9,1005.7,0.1,0.46,6,6,40
108,서울,2020-06-13 08:00,23.7,,2.2,70,68,19.9,17.4,995.8,1005.5,0.7,1.11,4,0,
108,서울,2020-06-13 09:00,25.6,,1.7,90,59,19.2,16.9,996.1,1005.8,1,1.88,4,0,
108,서울,2020-06-13 10:00,27.5,,1.2,200,44,16.1,14.1,995.5,1005.1,1,2.57,1,0,
108,서울,2020-06-13 11:00,29.1,,1.8,340,34,13.7,11.6,995.4,1004.9,1,3.18,1,0,
108,서울,2020-06-13 12:00,30.7,,1.6,230,34,15,13,994.8,1004.3,1,3.47,1,0,
108,서울,2020-06-13 13:00,31.9,,1.8,230,29,13.7,11.6,994.8,1004.3,1,3.64,1,0,
108,서울,2020-06-13 14:00,32.7,,2,270,29,14.3,12.3,994,1003.4,1,3.55,0,0,
108,서울,2020-06-13 15:00,33.1,,3.7,230,33,16.6,14.6,992.5,1001.9,1,3.17,0,0,
108,서울,2020-06-13 16:00,33,,2.9,290,38,19,16.7,992.5,1001.9,1,2.56,5,3,10
108,서울,2020-06-13 17:00,32,,3,320,42,19.9,17.4,992.6,1002,0.8,1.6,6,4,10
108,서울,2020-06-13 18:00,30.7,,2.7,320,46,20.2,17.7,992.9,1002.4,0.1,0.58,8,5,10
108,서울,2020-06-13 19:00,29.7,,3,320,51,21.2,18.4,993.6,1003.1,0,0.23,8,2,20
108,서울,2020-06-13 20:00,28.1,,4.3,290,50,18.9,16.6,994.1,1003.7,0,0.05,9,3,16
108,서울,2020-06-13 21:00,27.2,,3.4,290,45,16.2,14.2,994.3,1003.9,,,9,9,16
108,서울,2020-06-13 22:00,26.5,0,3.5,290,46,15.9,13.9,994.7,1004.3,,,10,7,9
108,서울,2020-06-13 23:00,26,0,0.7,340,52,17.4,15.3,994.3,1004,,,8,8,8
108,서울,2020-06-14 00:00,25.6,,1.5,50,59,19.2,16.9,993.8,1003.5,,,9,9,
108,서울,2020-06-14 01:00,25.1,0,2.4,200,68,21.6,18.7,993.7,1003.4,,,9,9,9
108,서울,2020-06-14 02:00,23.8,0,0.9,230,73,21.4,18.6,993.5,1003.2,,,10,8,6
108,서울,2020-06-14 03:00,22.6,0.3,2.4,290,87,23.8,20.3,993.5,1003.2,,,10,10,2
108,서울,2020-06-14 04:00,22.1,0.8,1.5,320,89,23.5,20.1,993.1,1002.9,,,10,10,2
108,서울,2020-06-14 05:00,22.2,0,2,320,89,23.7,20.2,993.2,1003,,,10,10,3
108,서울,2020-06-14 06:00,22.1,,1.4,320,88,23.4,20,993.2,1003,0,0.02,9,9,6
108,서울,2020-06-14 07:00,22.4,,1.6,290,84,22.7,19.5,992.8,1002.5,0.1,0.27,7,2,13
108,서울,2020-06-14 08:00,22.7,,2.2,250,79,21.7,18.8,993.2,1002.9,0,0.55,8,3,13
108,서울,2020-06-14 09:00,23.2,,2.1,290,76,21.6,18.7,993.9,1003.6,0,0.67,10,6,16
108,서울,2020-06-14 10:00,23.4,,2.1,270,70,20.1,17.6,993.5,1003.2,0,0.52,9,3,16
108,서울,2020-06-14 11:00,24.3,,2.6,250,67,20.2,17.7,993.7,1003.3,0,0.89,8,7,40
108,서울,2020-06-14 12:00,26.4,,3.2,250,52,17.8,15.7,993.8,1003.4,0.8,2.86,4,0,
108,서울,2020-06-14 13:00,27.9,,4.1,290,43,16.1,14.1,993.5,1003.1,1,3.41,1,0,
108,서울,2020-06-14 14:00,28.2,,4.5,290,45,17.2,15.1,993.3,1002.8,1,3.41,1,1,30
108,서울,2020-06-14 15:00,28.5,,4.5,290,48,18.6,16.4,993.4,1002.9,1,3.1,1,1,10
108,서울,2020-06-14 16:00,28.6,,4.3,270,48,18.8,16.5,993.2,1002.7,1,2.61,0,0,
108,서울,2020-06-14 17:00,28.5,,4.5,270,53,20.5,17.9,993.1,1002.6,1,2.09,2,1,10
108,서울,2020-06-14 18:00,26.9,,4,270,59,20.9,18.2,993.7,1003.3,0.9,1.28,1,1,10
108,서울,2020-06-14 19:00,24.9,,4.4,290,66,20.8,18.1,994.6,1004.3,1,0.7,0,0,
108,서울,2020-06-14 20:00,23,,4.1,270,72,20.1,17.6,995.1,1004.8,0.3,0.14,1,0,
108,서울,2020-06-14 21:00,22.2,,2.9,270,74,19.7,17.3,995.7,1005.5,,,0,0,
108,서울,2020-06-14 22:00,21.4,,3,250,76,19.2,16.9,996.3,1006.1,,,0,0,
108,서울,2020-06-14 23:00,20.8,,2.2,250,78,19.1,16.8,997,1006.9,,,0,0,
108,서울,2020-06-15 00:00,20.1,,2.4,270,81,19,16.7,997.2,1007.1,,,0,0,
108,서울,2020-06-15 01:00,19.7,,0.8,270,82,18.8,16.5,997.3,1007.1,,,0,0,
